Age,Experience,Income,Family,CCAvg,Mortgage,Securities Account,CD Account,Online,CreditCard,Edu_2,Edu_3
61,35,154,2,6.9,0,0,0,0,0,0,0
54,30,100,4,3.4,0,0,0,0,0,0,1
47,23,88,4,1.4,0,0,0,0,0,1,0
39,15,121,1,3.5,368,1,0,1,0,0,0
44,20,62,2,2.5,0,1,0,1,0,0,0
47,22,203,2,8.8,0,0,0,1,0,0,0
39,14,31,2,1.4,94,0,0,1,1,1,0
62,38,100,4,1.7,0,0,0,1,0,1,0
62,38,52,4,1.3,0,0,0,1,1,1,0
32,7,28,4,1.1,0,0,0,0,0,0,1
54,24,91,2,4.5,90,0,0,1,0,0,1
60,30,28,1,1.5,124,1,0,1,0,0,1
26,2,95,3,0.8,0,0,0,1,0,0,0
39,15,65,1,1.5,0,0,0,0,0,0,1
30,4,60,4,2.2,0,0,0,1,0,1,0
61,37,68,4,2.3,0,0,0,0,0,0,1
62,38,35,1,1.9,118,0,0,0,0,1,0
60,36,129,2,6.0,0,0,0,0,0,0,0
63,37,40,2,1.0,167,0,0,0,0,0,1
60,35,44,2,1.6,170,0,0,1,0,0,1
28,4,45,1,1.0,0,0,0,1,0,0,1
50,25,83,1,2.8,0,0,0,1,1,1,0
43,18,98,2,0.4,0,0,0,1,0,0,0
27,2,103,1,1.9,120,0,0,1,0,0,0
23,-2,82,2,1.8,0,1,0,0,1,1,0
44,19,142,1,1.5,0,0,0,0,0,0,1
49,23,32,4,1.8,83,0,0,0,0,0,0
48,22,84,2,0.4,145,0,0,0,0,0,1
28,3,70,4,2.2,240,0,0,0,1,0,0
32,6,44,1,0.3,81,0,0,1,1,0,0
59,33,91,2,0.7,0,0,0,1,1,1,0
45,20,41,1,0.3,0,0,0,1,0,0,0
52,28,91,4,1.0,0,0,0,0,1,1,0
33,7,81,3,1.6,0,0,0,1,1,0,0
43,18,85,4,1.9,110,0,0,1,1,0,1
59,34,99,1,4.4,0,0,0,0,0,0,0
51,25,33,3,0.9,0,0,0,1,1,0,1
47,23,12,4,0.5,0,0,0,0,0,1,0
56,32,103,3,4.0,0,0,0,0,0,0,1
27,3,88,3,0.8,238,0,0,0,0,0,0
39,15,175,2,8.0,0,0,0,1,0,0,0
35,11,53,3,2.8,0,0,0,0,0,0,0
59,35,58,1,0.0,0,0,0,1,0,1,0
32,7,55,4,2.0,0,0,0,1,0,1,0
30,4,81,2,0.2,0,0,0,1,0,0,0
46,22,183,1,3.1,0,0,1,1,1,1,0
43,19,29,3,0.5,97,0,0,1,0,0,0
51,25,15,4,0.6,0,0,0,0,1,0,1
48,24,79,4,1.4,0,1,0,0,1,1,0
39,12,75,3,2.33,0,0,0,1,1,1,0
58,32,180,1,2.9,0,0,0,0,1,0,0
41,17,92,2,1.9,131,0,0,1,0,0,0
46,21,64,1,2.9,0,0,0,1,1,0,0
31,7,44,1,1.2,0,0,0,1,1,0,0
29,5,121,1,1.5,0,0,0,1,0,0,0
54,30,194,3,6.0,587,1,1,1,1,0,1
47,22,30,4,0.4,115,0,0,1,1,1,0
62,37,61,4,1.7,0,0,0,0,0,0,0
38,12,180,1,2.8,158,0,0,1,0,0,1
39,14,10,2,0.3,0,1,0,0,1,1,0
28,4,70,4,2.6,0,0,0,1,0,0,0
53,29,25,2,0.4,0,0,0,1,0,0,0
63,38,134,3,4.0,0,0,0,0,1,1,0
43,18,78,4,1.9,0,0,0,0,0,0,1
45,21,58,3,0.3,0,1,0,1,0,0,1
43,17,91,1,5.2,0,1,0,0,0,0,0
35,11,190,3,3.1,266,0,0,0,0,1,0
58,33,98,1,2.6,0,0,0,0,0,0,0
48,24,133,1,5.0,0,0,0,0,0,0,0
51,26,179,1,8.1,0,1,0,1,0,0,0
53,27,139,1,0.9,0,0,0,0,0,0,1
40,14,42,2,0.7,101,0,0,1,0,0,0
60,36,89,2,2.8,0,0,0,1,0,0,0
33,9,48,1,2.1,0,0,0,0,1,0,1
29,5,62,1,1.2,260,0,0,1,0,0,0
58,32,41,3,1.4,0,0,0,1,0,0,0
55,30,84,2,0.0,0,0,0,0,0,0,1
62,37,9,1,0.1,94,0,0,0,0,0,0
59,33,18,2,0.2,0,0,0,0,0,0,1
38,12,138,2,0.0,0,1,0,1,0,0,0
35,10,139,2,7.8,0,0,0,0,0,0,0
54,28,83,1,2.4,0,0,0,1,0,0,0
60,36,49,4,2.2,204,1,0,1,0,0,0
41,17,48,2,0.6,215,0,0,0,1,0,1
51,25,21,4,0.6,0,0,0,1,1,0,1
57,33,182,2,3.3,372,0,0,0,0,0,1
51,25,41,4,1.8,0,0,0,0,0,0,0
51,26,11,2,0.0,0,1,0,0,0,0,0
36,10,82,2,2.8,0,0,0,0,1,0,0
32,6,50,4,2.1,0,1,1,1,1,0,1
26,2,20,4,1.0,116,0,0,0,0,0,0
51,25,60,4,2.6,97,0,0,1,0,0,0
34,9,191,1,4.8,0,0,1,1,1,0,1
63,37,25,2,0.2,0,0,0,1,0,0,1
31,5,18,4,0.3,0,0,0,0,1,1,0
44,19,201,2,8.8,0,0,0,1,1,0,0
41,15,59,4,0.2,0,0,0,0,0,0,1
42,16,28,4,1.5,91,0,0,1,1,0,1
56,30,34,2,0.7,0,0,0,1,0,1,0
31,4,54,2,1.0,109,0,0,0,1,1,0
64,39,73,3,2.4,185,0,0,0,0,0,0
48,24,59,1,0.0,144,0,0,1,0,0,0
34,9,20,4,1.1,0,0,0,1,0,0,1
62,37,29,1,0.3,0,0,0,0,1,0,1
56,32,90,2,0.3,0,0,0,1,1,0,0
47,23,178,1,6.5,0,0,0,0,0,0,1
26,2,92,2,0.2,0,0,0,1,0,0,0
41,15,108,1,5.2,0,0,0,0,0,0,0
45,21,42,2,2.5,0,1,0,1,0,0,0
57,31,131,2,2.7,0,0,0,0,0,0,0
29,4,80,1,0.8,0,0,0,1,1,1,0
63,38,61,2,1.5,0,0,0,1,0,0,0
38,12,61,4,0.2,0,0,0,1,0,0,1
54,30,78,3,1.8,0,0,0,0,0,1,0
35,10,55,4,1.3,0,0,0,0,0,0,0
40,16,85,4,0.2,0,0,0,1,1,0,1
49,23,125,1,2.4,0,0,0,0,1,0,0
36,11,32,3,1.3,0,0,0,0,0,0,0
44,20,180,2,7.6,524,0,0,0,1,0,0
43,17,55,3,2.2,0,0,0,0,0,1,0
54,28,92,2,1.1,0,0,0,1,0,0,0
34,9,101,3,0.6,0,0,0,0,0,1,0
52,26,31,4,1.5,0,0,0,1,0,0,1
55,29,81,4,4.9,209,0,0,1,0,0,0
37,11,22,3,0.1,114,0,0,0,0,1,0
62,37,42,3,1.5,0,0,0,1,0,0,0
45,21,218,2,6.67,0,0,0,1,0,0,0
43,17,32,3,0.5,0,0,0,1,0,1,0
62,36,75,2,1.7,0,0,0,0,0,0,1
59,29,61,3,2.0,0,0,0,1,0,0,1
41,14,51,3,2.33,0,0,0,1,0,1,0
52,27,78,4,3.6,141,0,0,1,0,0,1
30,6,95,2,0.2,0,1,0,1,0,0,0
31,7,84,1,0.1,0,0,0,1,0,0,0
53,29,93,1,2.7,256,0,0,1,0,1,0
64,40,92,2,0.0,185,1,0,1,0,0,1
57,32,102,1,2.6,0,0,0,1,0,0,0
56,29,42,4,2.5,0,0,0,0,0,1,0
58,32,44,1,0.8,0,0,0,0,0,1,0
34,10,22,3,0.9,0,0,0,1,0,0,1
38,14,102,2,1.9,0,0,1,1,1,0,0
35,11,68,2,0.0,126,0,0,0,1,0,0
54,29,34,4,0.1,0,0,0,1,0,0,1
51,25,34,3,0.6,128,0,0,1,0,1,0
38,13,114,1,1.0,0,0,0,1,1,0,1
31,6,145,1,0.8,84,0,0,1,0,0,0
51,25,45,3,0.6,131,0,0,1,0,1,0
46,21,53,4,1.9,0,0,0,0,0,0,1
57,32,50,4,2.1,211,0,0,0,0,0,0
56,31,28,1,1.3,138,0,0,0,1,0,0
56,26,91,1,3.0,0,0,0,1,1,0,1
42,18,153,3,5.6,416,0,0,0,0,0,0
56,31,25,3,0.1,0,0,0,0,0,1,0
59,35,42,1,1.8,0,0,0,1,0,0,1
54,30,145,2,6.8,0,1,0,0,0,0,0
55,25,92,1,3.0,158,0,0,0,1,0,1
58,32,65,3,2.2,0,0,0,0,0,0,1
38,12,53,2,2.4,0,0,0,1,0,1,0
58,33,45,4,2.1,0,0,0,1,1,0,0
64,40,131,1,3.8,0,0,0,0,0,0,0
59,33,102,2,1.4,0,0,0,1,0,0,0
42,18,171,2,8.0,0,0,0,1,0,0,0
44,18,55,1,0.2,0,0,0,0,0,0,0
52,28,31,4,0.2,141,0,0,1,1,0,0
28,4,82,4,0.0,0,0,0,1,1,0,0
30,5,74,4,2.2,0,1,0,0,1,0,0
29,3,172,2,4.5,415,0,0,1,0,0,0
65,41,51,2,1.1,0,0,0,1,0,0,0
58,33,28,1,0.3,0,0,0,1,0,0,1
41,11,35,1,0.75,114,0,0,1,0,0,1
43,19,81,2,3.2,0,0,0,0,0,0,0
25,-1,39,3,2.4,0,0,0,1,0,1,0
34,8,28,3,0.9,0,0,0,0,0,0,0
42,16,38,1,0.2,0,1,0,0,0,0,0
33,9,30,2,1.0,0,0,0,1,0,1,0
27,3,135,3,2.7,449,0,0,0,1,0,1
63,37,112,4,2.4,0,0,0,1,1,0,1
24,-2,51,3,0.3,0,0,0,1,0,0,1
34,10,60,3,2.8,0,0,1,1,1,0,0
41,16,19,2,0.3,105,0,0,0,0,1,0
35,9,164,2,0.0,500,0,0,0,0,0,0
56,30,140,4,0.5,292,0,0,0,0,0,0
42,16,65,3,0.5,256,0,0,1,0,0,1
36,11,72,1,2.8,224,0,0,0,0,0,0
59,34,33,3,0.2,0,1,0,0,0,0,0
26,2,182,2,3.2,0,0,0,0,0,1,0
42,18,52,4,1.9,0,0,0,1,0,0,0
27,2,92,2,3.1,178,0,0,1,0,0,0
39,15,109,1,1.7,0,0,0,1,0,0,0
60,34,31,2,1.0,0,0,0,0,0,0,1
51,25,34,3,0.9,111,0,0,1,0,0,1
64,39,122,4,0.2,378,0,0,1,0,0,0
56,31,81,2,0.0,225,0,0,0,0,0,1
32,8,128,2,4.33,0,0,1,1,1,0,0
51,25,18,1,0.3,93,0,0,0,1,0,1
37,11,61,3,0.9,0,0,0,0,0,1,0
63,37,32,3,0.7,141,0,0,0,0,1,0
59,34,84,3,1.6,0,0,0,1,0,0,1
33,8,62,3,2.3,98,0,0,0,1,0,0
39,14,42,1,2.5,0,0,0,1,0,0,1
62,37,50,3,2.4,0,0,0,1,0,0,0
33,9,139,1,4.3,0,0,0,0,0,0,0
61,35,28,2,0.2,135,0,0,1,0,0,1
52,26,178,1,1.0,0,0,0,0,0,0,0
61,37,155,1,2.9,0,0,0,1,0,0,0
40,16,35,1,1.4,0,0,0,1,1,0,1
62,36,19,2,0.2,0,0,0,1,1,0,1
61,35,63,3,2.2,0,0,0,0,0,0,1
42,18,142,1,3.4,496,0,0,1,0,0,0
28,4,104,3,2.5,0,0,0,0,0,0,0
51,26,14,2,0.0,103,0,0,1,0,0,0
46,21,38,1,2.4,130,0,0,1,0,0,0
30,6,29,1,0.2,90,0,0,1,0,0,1
40,16,50,2,0.6,0,0,0,0,0,0,1
48,22,162,3,1.4,400,0,0,0,0,0,0
30,4,44,1,1.9,143,0,0,0,0,0,1
59,35,75,4,2.3,0,1,0,0,0,0,1
49,25,65,2,1.0,0,0,0,1,1,0,1
56,31,49,2,1.6,103,0,0,1,0,0,1
30,5,112,4,5.0,0,0,0,0,1,1,0
45,19,71,4,2.9,218,0,1,1,1,0,0
65,40,32,1,1.1,120,0,0,1,0,0,1
45,21,29,1,0.3,105,0,0,1,1,0,1
66,41,73,3,2.4,0,0,0,0,0,0,0
62,37,18,3,1.3,0,0,0,1,0,1,0
44,20,173,2,1.4,419,0,0,1,0,0,0
53,27,89,1,0.8,0,1,0,1,0,0,1
65,39,82,4,2.4,252,0,0,1,0,0,1
62,38,161,1,2.9,0,1,1,1,1,0,0
61,37,20,3,0.4,94,0,0,0,0,1,0
55,31,124,2,0.3,0,0,0,1,0,0,0
49,23,108,2,2.4,0,0,0,1,0,1,0
40,15,63,3,3.0,0,1,0,1,0,0,0
59,34,23,4,0.4,78,0,0,0,0,1,0
61,35,41,4,1.7,0,1,0,1,0,1,0
60,34,152,2,6.9,0,0,0,0,0,0,0
58,33,18,3,0.1,110,0,0,1,0,1,0
47,22,89,4,1.9,0,0,0,1,0,0,1
37,13,153,2,6.5,0,0,0,1,1,0,0
58,34,19,4,0.7,0,0,0,0,0,0,0
57,33,91,1,4.3,81,1,0,0,0,0,0
54,30,121,2,1.1,0,1,0,0,0,0,1
55,31,15,1,0.2,0,0,0,0,0,0,0
57,31,40,3,1.4,0,0,1,1,1,0,1
44,19,45,4,0.0,0,0,0,1,1,1,0
55,30,34,4,0.1,157,0,0,1,0,0,1
37,13,72,4,2.0,0,1,0,0,0,0,1
49,23,174,3,4.6,590,0,0,0,0,1,0
52,26,79,3,0.8,183,0,0,0,0,0,0
43,16,201,1,10.0,0,0,0,0,1,1,0
51,27,10,2,0.2,86,0,0,0,0,0,0
46,22,83,3,0.7,0,0,0,0,0,0,0
28,3,52,4,1.7,0,0,0,0,0,1,0
31,5,35,1,0.6,171,0,0,0,0,0,1
37,11,32,2,1.4,0,1,0,1,0,0,1
47,22,81,4,3.6,0,0,0,1,1,0,1
31,7,105,1,4.0,331,0,0,1,0,0,0
50,25,18,1,0.4,0,0,0,1,0,0,1
31,7,64,1,1.2,0,0,0,1,0,0,0
57,27,39,3,1.0,0,1,0,0,1,0,1
53,27,170,1,1.0,0,0,0,1,0,0,0
49,24,43,4,1.9,0,0,0,1,0,0,1
63,37,42,2,0.7,115,0,0,1,0,0,1
33,9,49,1,2.4,0,0,0,1,0,1,0
31,5,79,4,2.2,0,0,0,0,0,1,0
60,34,64,2,1.7,0,0,0,0,1,0,1
51,26,113,1,1.3,161,0,0,1,0,0,1
39,14,155,2,3.9,0,0,0,1,0,0,0
58,33,15,4,0.9,0,0,0,0,0,1,0
44,18,18,2,0.1,0,0,0,1,0,0,1
40,16,45,3,0.6,204,0,0,1,0,1,0
52,26,191,1,1.7,0,0,0,1,0,0,0
46,20,158,1,2.4,0,0,0,1,1,0,0
54,29,35,1,1.5,0,0,0,1,0,1,0
60,34,40,1,2.5,166,0,0,1,0,0,1
58,32,108,3,4.4,0,0,0,1,0,0,0
56,32,32,2,0.8,79,1,0,1,0,0,0
36,12,59,3,2.0,216,0,0,0,0,0,0
40,15,175,2,3.3,0,0,0,1,0,0,0
45,21,132,3,1.2,0,0,1,1,1,1,0
34,10,88,2,0.0,121,0,0,1,0,0,0
26,0,85,2,1.6,0,0,0,1,1,0,1
41,15,58,3,0.5,0,0,0,1,0,0,1
41,14,32,3,1.0,0,0,0,0,1,1,0
58,33,70,4,0.7,0,1,0,0,0,0,0
54,29,49,2,2.1,95,0,0,1,1,0,1
61,35,78,2,2.0,0,0,0,1,1,0,0
43,19,20,3,0.5,0,0,0,0,0,0,0
43,18,83,3,0.5,0,0,0,0,1,0,1
35,10,142,4,0.8,0,0,0,0,0,0,1
32,8,140,4,6.6,0,0,1,0,1,0,1
35,11,75,4,2.0,79,0,0,0,0,0,1
32,6,112,4,1.8,0,0,0,1,0,1,0
61,36,131,1,0.9,0,0,0,1,0,0,0
25,-1,21,4,0.4,90,0,0,1,0,0,0
27,1,134,1,1.7,307,0,0,1,0,1,0
42,18,75,3,2.33,0,0,0,0,1,0,0
65,39,94,1,2.0,0,0,0,0,1,0,0
45,20,85,4,1.1,0,1,0,1,0,1,0
45,19,22,1,0.2,0,0,0,1,0,0,0
30,6,160,1,4.3,249,0,0,1,0,0,0
33,7,48,4,2.2,0,0,0,1,0,1,0
41,16,35,2,1.4,135,0,0,0,0,1,0
34,8,75,2,1.8,0,0,0,0,0,0,0
60,34,44,2,0.3,192,0,0,1,0,0,0
60,36,149,1,4.7,0,0,0,1,0,0,0
61,36,60,3,0.5,182,0,0,0,0,1,0
42,18,34,4,0.3,104,1,0,1,0,0,0
52,26,83,1,3.1,0,0,0,1,0,0,0
29,2,31,4,1.5,0,0,0,0,0,1,0
52,27,45,1,1.3,0,0,0,0,0,1,0
54,29,81,1,0.1,0,0,0,0,0,0,1
39,15,72,4,2.4,0,1,0,1,0,0,0
54,30,79,4,1.6,0,0,0,1,0,1,0
44,18,21,1,0.2,0,0,0,1,0,0,0
34,9,195,2,3.0,122,0,0,1,0,0,0
34,9,65,4,1.3,0,0,0,0,1,0,0
40,14,73,1,1.5,252,0,0,1,0,0,1
47,22,44,1,1.4,0,0,0,1,1,0,1
58,34,63,4,1.6,0,0,0,0,0,1,0
50,26,148,2,0.4,508,0,0,0,0,0,0
40,15,71,3,3.0,272,0,0,1,0,0,0
53,23,80,1,3.0,0,0,0,1,1,0,1
38,12,33,4,1.5,0,1,0,0,1,0,1
27,3,201,1,6.33,158,0,0,1,0,0,0
54,24,75,1,1.4,0,0,0,0,0,0,1
38,13,23,4,0.2,0,0,0,1,0,0,1
32,7,41,4,2.0,0,0,0,0,0,1,0
57,32,74,4,0.7,0,0,0,0,1,0,0
47,23,90,1,2.7,323,0,0,0,0,0,0
38,14,182,3,2.6,0,0,1,1,1,0,1
30,5,20,4,0.5,117,0,0,0,0,0,1
54,30,40,2,1.0,0,0,0,0,0,0,1
56,32,11,2,0.3,89,0,0,0,0,0,0
57,32,40,3,1.7,0,0,0,1,1,0,0
50,25,112,1,0.6,0,0,0,0,0,0,0
49,22,82,1,2.67,125,0,0,1,0,1,0
54,29,34,4,0.1,0,0,0,1,1,0,1
58,32,191,4,5.2,194,0,0,0,1,0,1
45,19,19,3,1.5,94,0,0,1,1,0,0
25,1,28,1,1.0,0,0,0,1,0,0,1
41,17,81,1,0.8,223,0,0,1,0,1,0
34,10,114,3,3.3,0,0,0,0,0,0,1
59,35,21,2,1.0,120,0,0,1,0,0,0
50,25,38,1,1.4,0,0,0,1,0,0,1
61,35,74,2,0.7,0,0,0,1,1,1,0
64,38,21,1,0.8,76,0,0,0,1,1,0
42,17,91,1,0.1,199,0,0,1,1,1,0
59,34,83,2,3.4,0,0,0,1,0,0,1
51,26,145,1,8.1,397,0,0,0,1,0,0
46,21,52,3,2.7,228,0,0,0,1,1,0
39,12,138,1,4.67,0,0,0,1,0,1,0
63,38,54,3,2.2,0,0,0,1,0,0,0
60,34,114,2,6.9,0,0,0,1,0,0,0
36,11,9,2,0.3,99,1,0,0,0,1,0
38,14,92,2,0.0,249,0,0,1,1,0,0
37,11,81,1,2.8,145,0,0,0,0,0,1
59,33,34,2,0.3,0,0,0,0,0,0,0
60,35,39,2,1.6,0,0,0,1,0,0,1
31,5,65,4,2.2,126,0,0,1,0,1,0
60,36,10,2,1.0,0,0,0,1,1,0,0
61,36,184,4,2.3,342,0,1,1,1,1,0
48,22,114,1,2.4,0,0,0,1,0,0,1
59,34,18,3,1.3,104,0,1,1,1,1,0
46,19,19,3,0.67,0,0,0,1,0,1,0
31,5,11,1,0.4,76,0,0,0,1,1,0
60,36,59,1,0.0,0,1,0,0,0,1,0
58,32,191,1,2.9,0,0,0,0,0,0,0
34,9,141,3,6.9,260,0,0,1,0,1,0
34,8,39,4,0.2,115,0,0,1,0,0,0
34,4,19,1,0.67,83,0,0,1,0,0,1
56,30,32,2,0.4,0,0,0,1,0,0,1
54,29,62,4,3.8,149,0,0,1,0,1,0
27,1,78,4,2.3,157,1,0,1,0,0,1
52,26,49,1,1.4,0,0,0,1,0,0,1
50,24,83,2,0.4,0,0,0,1,0,0,1
52,26,121,1,7.3,167,0,0,1,0,0,0
58,34,149,4,7.2,0,0,1,1,1,1,0
54,28,170,2,6.2,325,0,0,1,0,1,0
49,19,169,3,5.67,167,0,1,0,1,0,1
32,6,73,4,2.2,0,0,0,0,0,1,0
57,33,80,2,2.8,0,0,0,1,1,0,0
49,25,43,1,1.6,0,0,0,1,1,1,0
42,16,55,2,0.7,149,0,0,0,0,0,0
62,36,183,2,3.4,0,0,0,0,0,0,1
43,19,122,1,0.3,0,0,0,1,0,0,0
62,38,64,4,2.2,123,1,1,1,1,0,0
50,26,85,1,0.0,144,0,0,0,0,0,0
66,36,55,4,1.67,0,0,0,0,1,0,1
48,24,74,3,0.7,0,1,0,1,0,0,0
50,24,81,1,4.9,248,0,0,1,0,0,0
32,6,41,2,2.0,0,0,0,0,0,0,1
50,25,24,4,0.4,137,0,0,1,0,1,0
53,29,120,4,2.7,111,1,1,1,0,1,0
26,0,195,3,6.33,0,1,1,1,0,0,1
50,26,21,4,1.0,0,0,0,1,0,0,0
39,15,100,1,0.8,0,0,0,1,0,1,0
38,13,119,1,3.3,0,0,1,1,1,1,0
41,16,79,1,1.0,233,0,0,1,0,0,1
58,34,54,4,1.3,0,0,0,1,0,1,0
63,33,40,4,1.67,0,0,0,1,0,0,1
43,19,125,3,2.4,0,0,0,1,0,0,0
49,24,42,2,0.7,0,0,0,1,0,1,0
49,25,24,1,0.3,0,0,0,0,0,0,0
53,29,90,2,0.3,217,1,0,0,1,0,0
34,10,131,2,4.33,156,0,0,1,1,0,0
29,4,184,4,2.2,612,0,0,1,0,0,1
62,36,42,1,0.5,128,0,0,1,0,0,1
54,30,44,3,1.5,117,0,0,1,0,0,0
52,28,55,1,1.6,227,0,0,0,0,1,0
40,16,53,4,2.0,0,0,0,0,0,0,1
51,24,78,1,2.67,0,0,0,1,0,1,0
50,25,83,4,3.6,188,0,0,1,0,0,1
63,39,79,4,1.7,0,0,0,1,1,1,0
65,41,91,2,0.0,146,0,0,0,0,0,1
39,13,63,4,0.2,242,0,0,0,0,0,1
48,23,29,1,1.3,0,0,0,0,0,1,0
49,25,161,3,6.5,485,1,1,0,0,1,0
61,31,18,1,1.5,0,0,0,1,1,0,1
39,14,43,3,0.7,153,0,0,1,0,1,0
33,7,35,4,0.8,0,0,0,1,0,0,0
25,-2,35,4,1.0,0,0,0,1,0,0,1
25,-1,82,4,2.1,0,0,0,1,0,0,1
65,41,115,4,1.7,0,0,0,0,0,1,0
44,20,132,3,2.6,308,0,0,0,0,0,0
40,15,161,2,3.3,0,1,0,0,1,0,0
28,2,53,3,2.4,0,0,0,1,0,1,0
55,29,29,4,1.5,79,0,0,1,0,0,1
31,7,192,1,0.0,0,0,0,1,0,1,0
60,35,155,1,1.5,0,0,0,0,1,0,1
65,40,115,1,2.5,174,0,0,0,1,0,0
33,8,178,3,8.5,0,1,1,1,0,0,0
63,37,45,2,1.0,88,0,0,1,1,0,1
47,20,68,1,2.67,0,0,0,1,1,1,0
52,26,101,2,2.4,0,0,0,1,0,1,0
30,6,95,1,3.9,146,0,0,0,1,0,1
61,35,61,1,1.6,0,0,0,0,0,0,0
63,38,84,4,0.1,0,0,0,0,0,1,0
55,29,55,1,0.2,151,0,0,1,0,0,0
30,6,18,3,0.9,0,0,0,0,0,0,1
30,6,154,1,6.0,0,0,0,0,0,0,0
51,25,68,1,1.5,0,0,0,0,0,1,0
40,15,82,2,0.4,0,0,0,0,0,0,0
34,10,44,1,1.33,0,0,0,1,0,0,0
38,14,20,4,0.4,79,0,0,1,1,1,0
30,0,63,2,1.75,0,0,0,1,0,0,1
51,26,43,1,1.3,123,0,0,1,0,1,0
24,-2,125,2,7.2,0,1,0,0,1,0,0
30,4,113,2,0.2,0,0,0,1,0,0,0
34,9,180,2,6.5,0,0,1,1,0,0,1
57,31,30,2,0.7,145,0,0,0,0,1,0
36,12,64,3,2.8,205,0,0,0,1,0,0
34,9,180,1,8.9,0,0,0,0,0,0,1
36,11,40,2,1.1,166,1,0,0,0,1,0
59,34,40,3,0.9,0,0,0,1,0,0,1
26,1,55,4,1.7,175,0,0,1,0,1,0
32,6,32,2,0.3,0,0,0,0,0,0,0
59,33,64,3,0.3,0,0,0,0,0,1,0
59,35,14,2,1.0,107,0,0,1,0,0,0
57,32,19,4,0.9,0,0,0,1,0,1,0
34,10,110,1,4.0,0,0,0,1,0,0,0
58,32,48,1,2.8,0,0,0,1,0,1,0
42,17,90,1,0.1,0,0,0,0,1,1,0
63,37,84,4,2.4,0,0,0,1,1,0,1
32,6,111,2,1.5,0,0,0,0,0,0,1
39,15,11,1,1.0,0,0,0,0,0,0,0
63,39,33,3,0.1,0,0,0,0,1,0,1
28,3,55,4,1.7,0,0,0,1,1,1,0
47,21,88,2,1.7,0,0,0,1,0,1,0
62,37,90,3,0.5,0,0,0,1,0,0,0
65,41,154,2,4.6,0,1,1,1,1,1,0
52,27,29,1,1.5,159,0,0,0,1,1,0
50,23,15,2,1.0,101,0,0,0,0,1,0
34,10,21,4,0.7,0,0,0,1,0,1,0
50,25,19,4,0.4,103,0,0,1,1,1,0
46,22,43,2,2.1,0,1,1,1,1,0,1
28,4,112,2,1.6,0,0,0,1,0,1,0
56,31,54,4,2.1,0,0,0,1,0,0,0
61,35,31,2,0.3,0,0,0,1,0,0,0
57,32,39,4,0.9,0,0,0,1,1,0,0
29,3,29,3,1.0,0,0,0,1,1,0,0
25,1,70,4,2.6,0,1,0,1,0,0,0
57,33,55,1,1.8,0,0,0,1,0,0,1
30,6,69,4,3.4,188,0,0,0,1,0,0
56,32,80,3,2.67,0,0,0,1,0,0,0
59,35,31,3,0.4,0,0,0,1,0,1,0
40,16,125,2,2.2,0,0,0,1,0,0,0
36,10,45,4,0.2,0,0,0,0,1,0,0
57,32,52,3,0.5,0,0,0,1,0,1,0
54,29,21,4,0.1,0,0,0,0,0,0,1
54,28,39,4,0.7,0,0,0,1,0,1,0
62,37,55,3,0.9,0,0,0,1,0,0,1
40,16,12,1,1.0,91,1,0,0,0,0,0
57,32,13,4,0.9,78,1,0,1,0,1,0
33,9,74,3,2.6,0,0,0,1,0,1,0
56,30,195,1,2.9,0,0,0,0,0,0,0
32,6,85,1,2.7,100,0,0,1,0,1,0
42,17,139,2,2.9,0,0,0,1,0,0,1
30,5,14,4,0.5,0,0,0,1,0,0,1
57,32,44,2,1.6,0,0,0,0,0,0,1
38,13,41,4,1.7,0,0,0,1,0,0,0
64,40,18,2,0.3,0,1,1,1,1,0,1
58,34,12,1,0.1,0,0,0,0,1,1,0
50,25,9,2,0.0,0,1,0,0,0,0,0
40,14,28,4,1.5,0,0,0,0,1,0,1
65,41,195,3,0.4,0,1,1,0,1,0,0
51,25,163,2,1.3,0,0,0,1,0,0,1
40,16,89,3,3.9,216,1,1,1,0,1,0
39,14,115,1,1.0,0,0,0,1,0,0,1
32,6,38,1,0.3,0,1,1,1,0,0,0
39,15,62,3,2.33,131,0,1,1,1,0,0
35,11,30,1,1.7,0,1,0,0,1,0,0
45,21,29,1,0.3,0,0,0,1,0,0,1
38,13,119,2,7.8,221,0,0,0,0,0,0
46,21,30,1,1.4,112,1,0,0,0,0,1
48,22,19,2,0.1,106,0,0,0,0,0,1
52,27,195,1,8.1,0,0,0,0,0,0,0
39,14,153,2,3.0,0,0,0,0,0,0,0
43,19,174,3,1.7,231,0,1,1,1,0,1
43,16,25,3,1.0,0,0,0,1,0,1,0
29,5,31,1,1.0,0,0,0,0,0,0,1
43,18,122,1,7.0,0,0,0,1,1,0,0
26,0,15,4,0.4,0,0,0,0,1,0,0
40,16,83,1,0.8,230,1,0,1,0,1,0
31,6,64,2,0.1,0,0,0,1,1,0,0
61,31,49,4,1.67,0,0,0,1,0,0,1
58,33,142,2,3.9,193,0,0,1,1,0,0
35,10,48,1,2.5,164,0,0,1,0,0,1
44,19,70,1,0.1,0,0,0,0,0,1,0
42,16,64,3,0.5,247,0,0,0,0,0,1
39,15,123,2,2.2,92,0,0,0,1,0,0
55,30,28,1,1.5,0,0,0,0,0,1,0
51,25,102,1,0.3,0,0,0,1,0,0,0
45,19,141,1,2.4,0,0,0,1,0,0,0
26,1,55,3,2.6,113,0,0,0,1,0,1
52,26,44,2,0.8,148,0,0,0,1,0,1
